date,STATE,COUNTY,DAILY_AQI_VALUE,AQI_Base,AQI_change
4/11/20,New Jersey,Cumberland,33.0,35.0,-2
2/15/20,New Jersey,Essex,23.0,23.0,0
2/16/20,New Jersey,Essex,48.0,23.0,25
2/17/20,New Jersey,Essex,56.0,23.0,33
2/18/20,New Jersey,Essex,53.0,23.0,30
2/19/20,New Jersey,Essex,25.0,23.0,2
2/20/20,New Jersey,Essex,13.0,23.0,-10
2/21/20,New Jersey,Essex,22.0,23.0,-1
2/22/20,New Jersey,Essex,44.0,23.0,21
2/23/20,New Jersey,Essex,44.0,23.0,21
2/24/20,New Jersey,Essex,66.0,23.0,43
2/25/20,New Jersey,Essex,53.0,23.0,30
2/26/20,New Jersey,Essex,48.0,23.0,25
2/27/20,New Jersey,Essex,11.0,23.0,-12
2/28/20,New Jersey,Essex,29.0,23.0,6
2/29/20,New Jersey,Essex,15.0,23.0,-8
3/1/20,New Jersey,Essex,29.0,23.0,6
3/2/20,New Jersey,Essex,60.0,23.0,37
3/3/20,New Jersey,Essex,52.0,23.0,29
3/4/20,New Jersey,Essex,15.0,23.0,-8
3/5/20,New Jersey,Essex,20.0,23.0,-3
3/6/20,New Jersey,Essex,28.0,23.0,5
3/7/20,New Jersey,Essex,19.0,23.0,-4
3/8/20,New Jersey,Essex,29.0,23.0,6
3/9/20,New Jersey,Essex,44.0,23.0,21
3/10/20,New Jersey,Essex,37.0,23.0,14
3/11/20,New Jersey,Essex,15.0,23.0,-8
3/12/20,New Jersey,Essex,36.0,23.0,13
3/13/20,New Jersey,Essex,35.0,23.0,12
3/14/20,New Jersey,Essex,9.0,23.0,-14
3/15/20,New Jersey,Essex,18.0,23.0,-5
3/16/20,New Jersey,Essex,19.0,23.0,-4
3/17/20,New Jersey,Essex,32.0,23.0,9
3/18/20,New Jersey,Essex,24.0,23.0,1
3/22/20,New Jersey,Essex,17.0,23.0,-6
3/23/20,New Jersey,Essex,7.0,23.0,-16
3/24/20,New Jersey,Essex,17.0,23.0,-6
3/25/20,New Jersey,Essex,21.0,23.0,-2
3/26/20,New Jersey,Essex,31.0,23.0,8
3/27/20,New Jersey,Essex,27.0,23.0,4
3/28/20,New Jersey,Essex,20.0,23.0,-3
3/29/20,New Jersey,Essex,12.0,23.0,-11
3/30/20,New Jersey,Essex,43.0,23.0,20
3/31/20,New Jersey,Essex,20.0,23.0,-3
4/1/20,New Jersey,Essex,27.0,23.0,4
4/2/20,New Jersey,Essex,11.0,23.0,-12
4/3/20,New Jersey,Essex,10.0,23.0,-13
4/4/20,New Jersey,Essex,19.0,23.0,-4
4/5/20,New Jersey,Essex,45.0,23.0,22
4/6/20,New Jersey,Essex,35.0,23.0,12
4/7/20,New Jersey,Essex,21.0,23.0,-2
4/8/20,New Jersey,Essex,38.0,23.0,15
4/9/20,New Jersey,Essex,20.0,23.0,-3
4/10/20,New Jersey,Essex,11.0,23.0,-12
4/11/20,New Jersey,Essex,17.0,23.0,-6
2/15/20,New Jersey,Hudson,20.0,20.0,0
2/16/20,New Jersey,Hudson,37.0,20.0,17
2/17/20,New Jersey,Hudson,51.0,20.0,31
2/18/20,New Jersey,Hudson,45.0,20.0,25
2/19/20,New Jersey,Hudson,35.0,20.0,15
2/20/20,New Jersey,Hudson,20.0,20.0,0
2/21/20,New Jersey,Hudson,17.0,20.0,-3
2/22/20,New Jersey,Hudson,41.0,20.0,21
2/23/20,New Jersey,Hudson,53.0,20.0,33
2/25/20,New Jersey,Hudson,48.0,20.0,28
2/26/20,New Jersey,Hudson,40.0,20.0,20
2/27/20,New Jersey,Hudson,17.0,20.0,-3
2/28/20,New Jersey,Hudson,27.0,20.0,7
2/29/20,New Jersey,Hudson,24.0,20.0,4
3/1/20,New Jersey,Hudson,25.0,20.0,5
3/2/20,New Jersey,Hudson,54.0,20.0,34
3/3/20,New Jersey,Hudson,50.0,20.0,30
3/4/20,New Jersey,Hudson,22.0,20.0,2
3/5/20,New Jersey,Hudson,24.0,20.0,4
3/6/20,New Jersey,Hudson,28.0,20.0,8
3/7/20,New Jersey,Hudson,20.0,20.0,0
3/8/20,New Jersey,Hudson,25.0,20.0,5
3/9/20,New Jersey,Hudson,40.0,20.0,20
3/10/20,New Jersey,Hudson,45.0,20.0,25
3/11/20,New Jersey,Hudson,25.0,20.0,5
3/12/20,New Jersey,Hudson,40.0,20.0,20
3/13/20,New Jersey,Hudson,23.0,20.0,3
3/14/20,New Jersey,Hudson,18.0,20.0,-2
3/15/20,New Jersey,Hudson,15.0,20.0,-5
3/16/20,New Jersey,Hudson,25.0,20.0,5
3/17/20,New Jersey,Hudson,30.0,20.0,10
3/18/20,New Jersey,Hudson,27.0,20.0,7
3/19/20,New Jersey,Hudson,31.0,20.0,11
3/20/20,New Jersey,Hudson,41.0,20.0,21
3/21/20,New Jersey,Hudson,17.0,20.0,-3
3/22/20,New Jersey,Hudson,23.0,20.0,3
3/23/20,New Jersey,Hudson,14.0,20.0,-6
3/24/20,New Jersey,Hudson,21.0,20.0,1
3/25/20,New Jersey,Hudson,31.0,20.0,11
3/26/20,New Jersey,Hudson,34.0,20.0,14
3/27/20,New Jersey,Hudson,29.0,20.0,9
3/28/20,New Jersey,Hudson,28.0,20.0,8
3/29/20,New Jersey,Hudson,14.0,20.0,-6
3/30/20,New Jersey,Hudson,42.0,20.0,22
3/31/20,New Jersey,Hudson,23.0,20.0,3
4/1/20,New Jersey,Hudson,23.0,20.0,3
4/2/20,New Jersey,Hudson,10.0,20.0,-10
4/3/20,New Jersey,Hudson,10.0,20.0,-10
4/4/20,New Jersey,Hudson,13.0,20.0,-7
4/5/20,New Jersey,Hudson,52.0,20.0,32
4/6/20,New Jersey,Hudson,31.0,20.0,11
4/7/20,New Jersey,Hudson,24.0,20.0,4
4/8/20,New Jersey,Hudson,44.0,20.0,24
4/9/20,New Jersey,Hudson,25.0,20.0,5
4/10/20,New Jersey,Hudson,9.0,20.0,-11
4/11/20,New Jersey,Hudson,19.0,20.0,-1
2/15/20,New Jersey,Hunterdon,21.0,21.0,0
2/16/20,New Jersey,Hunterdon,38.0,21.0,17
2/17/20,New Jersey,Hunterdon,53.0,21.0,32
2/18/20,New Jersey,Hunterdon,41.0,21.0,20
2/19/20,New Jersey,Hunterdon,30.0,21.0,9
2/20/20,New Jersey,Hunterdon,19.0,21.0,-2
2/21/20,New Jersey,Hunterdon,20.0,21.0,-1
2/22/20,New Jersey,Hunterdon,45.0,21.0,24
2/23/20,New Jersey,Hunterdon,51.0,21.0,30
2/24/20,New Jersey,Hunterdon,51.0,21.0,30
2/25/20,New Jersey,Hunterdon,42.0,21.0,21
2/26/20,New Jersey,Hunterdon,28.0,21.0,7
2/27/20,New Jersey,Hunterdon,11.0,21.0,-10
2/28/20,New Jersey,Hunterdon,26.0,21.0,5
2/29/20,New Jersey,Hunterdon,22.0,21.0,1
3/1/20,New Jersey,Hunterdon,30.0,21.0,9
3/2/20,New Jersey,Hunterdon,52.0,21.0,31
3/3/20,New Jersey,Hunterdon,35.0,21.0,14
3/4/20,New Jersey,Hunterdon,20.0,21.0,-1
3/5/20,New Jersey,Hunterdon,25.0,21.0,4
3/6/20,New Jersey,Hunterdon,46.0,21.0,25
3/7/20,New Jersey,Hunterdon,18.0,21.0,-3
3/8/20,New Jersey,Hunterdon,24.0,21.0,3
3/9/20,New Jersey,Hunterdon,42.0,21.0,21
3/10/20,New Jersey,Hunterdon,42.0,21.0,21
3/11/20,New Jersey,Hunterdon,25.0,21.0,4
3/12/20,New Jersey,Hunterdon,50.0,21.0,29
3/13/20,New Jersey,Hunterdon,15.0,21.0,-6
3/14/20,New Jersey,Hunterdon,19.0,21.0,-2
3/16/20,New Jersey,Hunterdon,22.0,21.0,1
3/17/20,New Jersey,Hunterdon,23.0,21.0,2
3/18/20,New Jersey,Hunterdon,30.0,21.0,9
3/19/20,New Jersey,Hunterdon,22.0,21.0,1
3/20/20,New Jersey,Hunterdon,33.0,21.0,12
3/21/20,New Jersey,Hunterdon,22.0,21.0,1
3/23/20,New Jersey,Hunterdon,10.0,21.0,-11
3/24/20,New Jersey,Hunterdon,13.0,21.0,-8
3/25/20,New Jersey,Hunterdon,21.0,21.0,0
3/26/20,New Jersey,Hunterdon,31.0,21.0,10
3/27/20,New Jersey,Hunterdon,27.0,21.0,6
3/30/20,New Jersey,Hunterdon,26.0,21.0,5
3/31/20,New Jersey,Hunterdon,21.0,21.0,0
4/1/20,New Jersey,Hunterdon,20.0,21.0,-1
4/2/20,New Jersey,Hunterdon,9.0,21.0,-12
4/3/20,New Jersey,Hunterdon,10.0,21.0,-11
4/6/20,New Jersey,Hunterdon,24.0,21.0,3
4/7/20,New Jersey,Hunterdon,35.0,21.0,14
4/8/20,New Jersey,Hunterdon,36.0,21.0,15
4/9/20,New Jersey,Hunterdon,22.0,21.0,1
4/10/20,New Jersey,Hunterdon,15.0,21.0,-6
2/15/20,New Jersey,Mercer,16.0,16.0,0
2/16/20,New Jersey,Mercer,41.0,16.0,25
2/17/20,New Jersey,Mercer,51.0,16.0,35
2/18/20,New Jersey,Mercer,38.0,16.0,22
2/19/20,New Jersey,Mercer,33.0,16.0,17
2/20/20,New Jersey,Mercer,14.0,16.0,-2
2/21/20,New Jersey,Mercer,21.0,16.0,5
2/22/20,New Jersey,Mercer,44.0,16.0,28
2/23/20,New Jersey,Mercer,54.0,16.0,38
2/24/20,New Jersey,Mercer,58.0,16.0,42
2/25/20,New Jersey,Mercer,39.0,16.0,23
2/26/20,New Jersey,Mercer,23.0,16.0,7
2/27/20,New Jersey,Mercer,10.0,16.0,-6
2/28/20,New Jersey,Mercer,28.0,16.0,12
2/29/20,New Jersey,Mercer,17.0,16.0,1
3/1/20,New Jersey,Mercer,28.0,16.0,12
3/2/20,New Jersey,Mercer,53.0,16.0,37
3/3/20,New Jersey,Mercer,51.0,16.0,35
3/4/20,New Jersey,Mercer,20.0,16.0,4
3/5/20,New Jersey,Mercer,26.0,16.0,10
3/6/20,New Jersey,Mercer,31.0,16.0,15
3/7/20,New Jersey,Mercer,19.0,16.0,3
3/8/20,New Jersey,Mercer,26.0,16.0,10
3/9/20,New Jersey,Mercer,34.0,16.0,18
3/10/20,New Jersey,Mercer,42.0,16.0,26
3/11/20,New Jersey,Mercer,47.0,16.0,31
3/12/20,New Jersey,Mercer,50.0,16.0,34
3/13/20,New Jersey,Mercer,30.0,16.0,14
3/14/20,New Jersey,Mercer,13.0,16.0,-3
3/15/20,New Jersey,Mercer,23.0,16.0,7
3/16/20,New Jersey,Mercer,23.0,16.0,7
3/17/20,New Jersey,Mercer,30.0,16.0,14
3/18/20,New Jersey,Mercer,46.0,16.0,30
3/19/20,New Jersey,Mercer,32.0,16.0,16
3/20/20,New Jersey,Mercer,72.0,16.0,56
3/26/20,New Jersey,Mercer,42.0,16.0,26
3/27/20,New Jersey,Mercer,31.0,16.0,15
3/28/20,New Jersey,Mercer,13.0,16.0,-3
3/29/20,New Jersey,Mercer,11.0,16.0,-5
3/30/20,New Jersey,Mercer,29.0,16.0,13
3/31/20,New Jersey,Mercer,14.0,16.0,-2
4/1/20,New Jersey,Mercer,21.0,16.0,5
4/2/20,New Jersey,Mercer,15.0,16.0,-1
4/3/20,New Jersey,Mercer,20.0,16.0,4
4/4/20,New Jersey,Mercer,41.0,16.0,25
4/5/20,New Jersey,Mercer,35.0,16.0,19
4/6/20,New Jersey,Mercer,64.0,16.0,48
4/7/20,New Jersey,Mercer,41.0,16.0,25
4/8/20,New Jersey,Mercer,33.0,16.0,17
4/9/20,New Jersey,Mercer,25.0,16.0,9
4/10/20,New Jersey,Mercer,10.0,16.0,-6
4/11/20,New Jersey,Mercer,24.0,16.0,8
2/15/20,New Jersey,Middlesex,22.0,22.0,0
2/16/20,New Jersey,Middlesex,30.0,22.0,8
2/17/20,New Jersey,Middlesex,52.0,22.0,30
2/18/20,New Jersey,Middlesex,53.0,22.0,31
2/20/20,New Jersey,Middlesex,17.0,22.0,-5
2/21/20,New Jersey,Middlesex,16.0,22.0,-6
2/22/20,New Jersey,Middlesex,39.0,22.0,17
2/23/20,New Jersey,Middlesex,51.0,22.0,29
2/24/20,New Jersey,Middlesex,59.0,22.0,37
2/25/20,New Jersey,Middlesex,46.0,22.0,24
2/26/20,New Jersey,Middlesex,46.0,22.0,24
2/29/20,New Jersey,Middlesex,23.0,22.0,1
3/1/20,New Jersey,Middlesex,28.0,22.0,6
3/2/20,New Jersey,Middlesex,52.0,22.0,30
3/3/20,New Jersey,Middlesex,48.0,22.0,26
3/4/20,New Jersey,Middlesex,19.0,22.0,-3
3/5/20,New Jersey,Middlesex,23.0,22.0,1
3/6/20,New Jersey,Middlesex,26.0,22.0,4
3/7/20,New Jersey,Middlesex,23.0,22.0,1
3/8/20,New Jersey,Middlesex,21.0,22.0,-1
3/9/20,New Jersey,Middlesex,28.0,22.0,6
3/10/20,New Jersey,Middlesex,40.0,22.0,18
3/11/20,New Jersey,Middlesex,25.0,22.0,3
3/12/20,New Jersey,Middlesex,37.0,22.0,15
3/13/20,New Jersey,Middlesex,24.0,22.0,2
3/14/20,New Jersey,Middlesex,19.0,22.0,-3
3/15/20,New Jersey,Middlesex,23.0,22.0,1
3/16/20,New Jersey,Middlesex,18.0,22.0,-4
3/17/20,New Jersey,Middlesex,29.0,22.0,7
3/18/20,New Jersey,Middlesex,26.0,22.0,4
3/19/20,New Jersey,Middlesex,35.0,22.0,13
3/20/20,New Jersey,Middlesex,35.0,22.0,13
3/21/20,New Jersey,Middlesex,27.0,22.0,5
3/22/20,New Jersey,Middlesex,26.0,22.0,4
3/23/20,New Jersey,Middlesex,11.0,22.0,-11
3/24/20,New Jersey,Middlesex,14.0,22.0,-8
3/25/20,New Jersey,Middlesex,23.0,22.0,1
3/26/20,New Jersey,Middlesex,25.0,22.0,3
3/27/20,New Jersey,Middlesex,29.0,22.0,7
3/28/20,New Jersey,Middlesex,37.0,22.0,15
3/29/20,New Jersey,Middlesex,23.0,22.0,1
3/30/20,New Jersey,Middlesex,35.0,22.0,13
3/31/20,New Jersey,Middlesex,20.0,22.0,-2
4/1/20,New Jersey,Middlesex,18.0,22.0,-4
4/2/20,New Jersey,Middlesex,13.0,22.0,-9
4/3/20,New Jersey,Middlesex,10.0,22.0,-12
4/4/20,New Jersey,Middlesex,19.0,22.0,-3
4/5/20,New Jersey,Middlesex,43.0,22.0,21
4/6/20,New Jersey,Middlesex,23.0,22.0,1
4/7/20,New Jersey,Middlesex,30.0,22.0,8
4/8/20,New Jersey,Middlesex,44.0,22.0,22
4/9/20,New Jersey,Middlesex,25.0,22.0,3
4/10/20,New Jersey,Middlesex,14.0,22.0,-8
4/11/20,New Jersey,Middlesex,28.0,22.0,6
2/15/20,New Jersey,Union,15.5,15.5,0
2/16/20,New Jersey,Union,38.0,15.5,22.5
2/17/20,New Jersey,Union,53.0,15.5,37.5
2/18/20,New Jersey,Union,50.0,15.5,34.5
2/19/20,New Jersey,Union,25.5,15.5,10
2/20/20,New Jersey,Union,13.0,15.5,-2.5
2/21/20,New Jersey,Union,18.0,15.5,2.5
2/22/20,New Jersey,Union,38.0,15.5,22.5
2/23/20,New Jersey,Union,45.5,15.5,30
2/24/20,New Jersey,Union,62.5,15.5,47
2/25/20,New Jersey,Union,45.0,15.5,29.5
2/26/20,New Jersey,Union,32.0,15.5,16.5
2/27/20,New Jersey,Union,13.5,15.5,-2
2/28/20,New Jersey,Union,29.5,15.5,14
2/29/20,New Jersey,Union,19.5,15.5,4
3/1/20,New Jersey,Union,21.0,15.5,5.5
3/2/20,New Jersey,Union,50.5,15.5,35
3/3/20,New Jersey,Union,43.0,15.5,27.5
3/4/20,New Jersey,Union,11.0,15.5,-4.5
3/5/20,New Jersey,Union,25.5,15.5,10
3/6/20,New Jersey,Union,33.0,15.5,17.5
3/7/20,New Jersey,Union,15.0,15.5,-0.5
3/8/20,New Jersey,Union,20.0,15.5,4.5
3/9/20,New Jersey,Union,37.5,15.5,22
3/10/20,New Jersey,Union,34.0,15.5,18.5
3/11/20,New Jersey,Union,25.5,15.5,10
3/12/20,New Jersey,Union,42.5,15.5,27
3/13/20,New Jersey,Union,22.5,15.5,7
3/14/20,New Jersey,Union,13.5,15.5,-2
3/15/20,New Jersey,Union,15.5,15.5,0
3/16/20,New Jersey,Union,20.5,15.5,5
3/17/20,New Jersey,Union,23.5,15.5,8
3/18/20,New Jersey,Union,24.5,15.5,9
3/19/20,New Jersey,Union,33.0,15.5,17.5
3/20/20,New Jersey,Union,37.5,15.5,22
3/21/20,New Jersey,Union,19.0,15.5,3.5
3/22/20,New Jersey,Union,22.0,15.5,6.5
3/23/20,New Jersey,Union,18.0,15.5,2.5
3/24/20,New Jersey,Union,13.0,15.5,-2.5
3/25/20,New Jersey,Union,26.5,15.5,11
3/26/20,New Jersey,Union,25.0,15.5,9.5
3/27/20,New Jersey,Union,27.5,15.5,12
3/28/20,New Jersey,Union,30.5,15.5,15
3/29/20,New Jersey,Union,15.5,15.5,0
3/30/20,New Jersey,Union,33.5,15.5,18
3/31/20,New Jersey,Union,18.0,15.5,2.5
4/1/20,New Jersey,Union,20.0,15.5,4.5
4/2/20,New Jersey,Union,9.5,15.5,-6
4/3/20,New Jersey,Union,8.0,15.5,-7.5
4/4/20,New Jersey,Union,13.5,15.5,-2
4/5/20,New Jersey,Union,50.0,15.5,34.5
4/6/20,New Jersey,Union,26.0,15.5,10.5
4/7/20,New Jersey,Union,19.0,15.5,3.5
4/8/20,New Jersey,Union,38.0,15.5,22.5
4/9/20,New Jersey,Union,25.5,15.5,10
4/10/20,New Jersey,Union,10.5,15.5,-5
4/11/20,New Jersey,Union,17.5,15.5,2
2/15/20,New Jersey,Warren,15.0,15.0,0
2/16/20,New Jersey,Warren,44.0,15.0,29
2/17/20,New Jersey,Warren,48.0,15.0,33
2/18/20,New Jersey,Warren,34.0,15.0,19
2/19/20,New Jersey,Warren,26.0,15.0,11
2/20/20,New Jersey,Warren,21.0,15.0,6
2/21/20,New Jersey,Warren,16.0,15.0,1
2/25/20,New Jersey,Warren,54.0,15.0,39
2/26/20,New Jersey,Warren,56.0,15.0,41
2/27/20,New Jersey,Warren,12.0,15.0,-3
2/28/20,New Jersey,Warren,20.0,15.0,5
2/29/20,New Jersey,Warren,22.0,15.0,7
3/1/20,New Jersey,Warren,25.0,15.0,10
3/2/20,New Jersey,Warren,49.0,15.0,34
3/3/20,New Jersey,Warren,40.0,15.0,25
3/4/20,New Jersey,Warren,20.0,15.0,5
3/5/20,New Jersey,Warren,30.0,15.0,15
3/6/20,New Jersey,Warren,52.0,15.0,37
3/7/20,New Jersey,Warren,23.0,15.0,8
3/8/20,New Jersey,Warren,25.0,15.0,10
3/9/20,New Jersey,Warren,40.0,15.0,25
3/10/20,New Jersey,Warren,43.0,15.0,28
3/11/20,New Jersey,Warren,23.0,15.0,8
3/12/20,New Jersey,Warren,35.0,15.0,20
3/13/20,New Jersey,Warren,22.0,15.0,7
3/14/20,New Jersey,Warren,18.0,15.0,3
3/15/20,New Jersey,Warren,18.0,15.0,3
3/16/20,New Jersey,Warren,20.0,15.0,5
3/17/20,New Jersey,Warren,24.0,15.0,9
3/18/20,New Jersey,Warren,34.0,15.0,19
3/19/20,New Jersey,Warren,24.0,15.0,9
3/20/20,New Jersey,Warren,30.0,15.0,15
3/21/20,New Jersey,Warren,24.0,15.0,9
3/22/20,New Jersey,Warren,23.0,15.0,8
3/23/20,New Jersey,Warren,13.0,15.0,-2
3/24/20,New Jersey,Warren,19.0,15.0,4
3/25/20,New Jersey,Warren,21.0,15.0,6
3/26/20,New Jersey,Warren,42.0,15.0,27
3/27/20,New Jersey,Warren,23.0,15.0,8
3/28/20,New Jersey,Warren,25.0,15.0,10
3/29/20,New Jersey,Warren,10.0,15.0,-5
3/30/20,New Jersey,Warren,21.0,15.0,6
3/31/20,New Jersey,Warren,14.0,15.0,-1
4/1/20,New Jersey,Warren,27.0,15.0,12
4/2/20,New Jersey,Warren,10.0,15.0,-5
4/3/20,New Jersey,Warren,14.0,15.0,-1
4/4/20,New Jersey,Warren,10.0,15.0,-5
4/5/20,New Jersey,Warren,31.0,15.0,16
4/6/20,New Jersey,Warren,20.0,15.0,5
4/7/20,New Jersey,Warren,29.0,15.0,14
4/8/20,New Jersey,Warren,31.0,15.0,16
4/9/20,New Jersey,Warren,19.0,15.0,4
4/10/20,New Jersey,Warren,13.0,15.0,-2
4/11/20,New Jersey,Warren,22.0,15.0,7
2/15/20,New Mexico,Bernalillo,26.0,26.0,0
2/16/20,New Mexico,Bernalillo,18.3,26.0,-7.7
2/17/20,New Mexico,Bernalillo,18.3,26.0,-7.7
2/18/20,New Mexico,Bernalillo,31.7,26.0,5.7
2/19/20,New Mexico,Bernalillo,40.8,26.0,14.8
2/20/20,New Mexico,Bernalillo,36.7,26.0,10.7
2/21/20,New Mexico,Bernalillo,35.3,26.0,9.3
2/22/20,New Mexico,Bernalillo,47.8,26.0,21.8
2/23/20,New Mexico,Bernalillo,22.3,26.0,-3.7
2/24/20,New Mexico,Bernalillo,18.0,26.0,-8
2/25/20,New Mexico,Bernalillo,10.3,26.0,-15.7
2/26/20,New Mexico,Bernalillo,22.0,26.0,-4
2/27/20,New Mexico,Bernalillo,20.3,26.0,-5.7
2/28/20,New Mexico,Bernalillo,24.0,26.0,-2
2/29/20,New Mexico,Bernalillo,22.8,26.0,-3.2
3/1/20,New Mexico,Bernalillo,14.0,26.0,-12
3/2/20,New Mexico,Bernalillo,17.8,26.0,-8.2
3/3/20,New Mexico,Bernalillo,18.8,26.0,-7.2
3/4/20,New Mexico,Bernalillo,22.3,26.0,-3.7
3/5/20,New Mexico,Bernalillo,31.8,26.0,5.8
3/6/20,New Mexico,Bernalillo,21.8,26.0,-4.2
3/7/20,New Mexico,Bernalillo,21.5,26.0,-4.5
3/8/20,New Mexico,Bernalillo,15.5,26.0,-10.5
3/9/20,New Mexico,Bernalillo,18.0,26.0,-8
3/10/20,New Mexico,Bernalillo,14.7,26.0,-11.3
3/11/20,New Mexico,Bernalillo,8.3,26.0,-17.7
3/12/20,New Mexico,Bernalillo,9.5,26.0,-16.5
3/13/20,New Mexico,Bernalillo,6.5,26.0,-19.5
3/14/20,New Mexico,Bernalillo,7.0,26.0,-19
3/15/20,New Mexico,Bernalillo,13.3,26.0,-12.7
3/16/20,New Mexico,Bernalillo,14.5,26.0,-11.5
3/17/20,New Mexico,Bernalillo,16.8,26.0,-9.2
3/18/20,New Mexico,Bernalillo,15.8,26.0,-10.2
3/19/20,New Mexico,Bernalillo,5.0,26.0,-21
3/20/20,New Mexico,Bernalillo,13.8,26.0,-12.2
3/21/20,New Mexico,Bernalillo,16.3,26.0,-9.7
3/22/20,New Mexico,Bernalillo,15.8,26.0,-10.2
3/23/20,New Mexico,Bernalillo,13.0,26.0,-13
3/24/20,New Mexico,Bernalillo,7.0,26.0,-19
3/25/20,New Mexico,Bernalillo,12.3,26.0,-13.7
3/26/20,New Mexico,Bernalillo,12.5,26.0,-13.5
3/27/20,New Mexico,Bernalillo,15.8,26.0,-10.2
3/28/20,New Mexico,Bernalillo,12.3,26.0,-13.7
3/29/20,New Mexico,Bernalillo,16.5,26.0,-9.5
3/30/20,New Mexico,Bernalillo,18.8,26.0,-7.2
3/31/20,New Mexico,Bernalillo,16.5,26.0,-9.5
4/1/20,New Mexico,Bernalillo,16.0,26.0,-10
4/2/20,New Mexico,Bernalillo,15.8,26.0,-10.2
4/3/20,New Mexico,Bernalillo,16.3,26.0,-9.7
4/4/20,New Mexico,Bernalillo,17.0,26.0,-9
4/5/20,New Mexico,Bernalillo,13.5,26.0,-12.5
4/6/20,New Mexico,Bernalillo,16.5,26.0,-9.5
4/7/20,New Mexico,Bernalillo,17.8,26.0,-8.2
4/8/20,New Mexico,Bernalillo,17.0,26.0,-9
4/9/20,New Mexico,Bernalillo,15.0,26.0,-11
4/10/20,New Mexico,Bernalillo,15.0,26.0,-11
4/11/20,New Mexico,Bernalillo,14.8,26.0,-11.2
2/15/20,New Mexico,Lea,27.0,27.0,0
2/16/20,New Mexico,Lea,4.0,27.0,-23
2/17/20,New Mexico,Lea,11.0,27.0,-16
2/18/20,New Mexico,Lea,18.0,27.0,-9
2/19/20,New Mexico,Lea,10.0,27.0,-17
2/20/20,New Mexico,Lea,22.0,27.0,-5
2/21/20,New Mexico,Lea,19.0,27.0,-8
2/22/20,New Mexico,Lea,22.0,27.0,-5
2/23/20,New Mexico,Lea,25.0,27.0,-2
2/24/20,New Mexico,Lea,3.0,27.0,-24
2/25/20,New Mexico,Lea,17.0,27.0,-10
2/26/20,New Mexico,Lea,4.0,27.0,-23
2/27/20,New Mexico,Lea,17.0,27.0,-10
2/28/20,New Mexico,Lea,15.0,27.0,-12
2/29/20,New Mexico,Lea,15.0,27.0,-12
3/1/20,New Mexico,Lea,10.0,27.0,-17
3/2/20,New Mexico,Lea,14.0,27.0,-13
3/3/20,New Mexico,Lea,16.0,27.0,-11
3/4/20,New Mexico,Lea,20.0,27.0,-7
3/5/20,New Mexico,Lea,11.0,27.0,-16
3/6/20,New Mexico,Lea,10.0,27.0,-17
3/7/20,New Mexico,Lea,25.0,27.0,-2
3/8/20,New Mexico,Lea,24.0,27.0,-3
3/9/20,New Mexico,Lea,19.0,27.0,-8
3/10/20,New Mexico,Lea,15.0,27.0,-12
3/11/20,New Mexico,Lea,12.0,27.0,-15
3/12/20,New Mexico,Lea,8.0,27.0,-19
3/13/20,New Mexico,Lea,17.0,27.0,-10
3/14/20,New Mexico,Lea,10.0,27.0,-17
3/15/20,New Mexico,Lea,9.0,27.0,-18
3/16/20,New Mexico,Lea,15.0,27.0,-12
3/17/20,New Mexico,Lea,27.0,27.0,0
3/18/20,New Mexico,Lea,13.0,27.0,-14
3/19/20,New Mexico,Lea,4.0,27.0,-23
3/20/20,New Mexico,Lea,7.0,27.0,-20
3/21/20,New Mexico,Lea,8.0,27.0,-19
3/22/20,New Mexico,Lea,14.0,27.0,-13
3/23/20,New Mexico,Lea,12.0,27.0,-15
3/24/20,New Mexico,Lea,6.0,27.0,-21
3/25/20,New Mexico,Lea,10.0,27.0,-17
3/26/20,New Mexico,Lea,13.0,27.0,-14
3/27/20,New Mexico,Lea,13.0,27.0,-14
3/30/20,New Mexico,Lea,18.0,27.0,-9
3/31/20,New Mexico,Lea,10.0,27.0,-17
4/1/20,New Mexico,Lea,15.0,27.0,-12
4/2/20,New Mexico,Lea,21.0,27.0,-6
4/3/20,New Mexico,Lea,15.0,27.0,-12
4/4/20,New Mexico,Lea,12.0,27.0,-15
4/6/20,New Mexico,Lea,14.0,27.0,-13
4/7/20,New Mexico,Lea,11.0,27.0,-16
4/8/20,New Mexico,Lea,13.0,27.0,-14
4/9/20,New Mexico,Lea,20.0,27.0,-7
4/10/20,New Mexico,Lea,29.0,27.0,2
4/11/20,New Mexico,Lea,24.0,27.0,-3
2/15/20,New Mexico,Santa Fe,5.0,5.0,0
2/16/20,New Mexico,Santa Fe,1.0,5.0,-4
2/17/20,New Mexico,Santa Fe,5.0,5.0,0
2/18/20,New Mexico,Santa Fe,21.0,5.0,16
2/19/20,New Mexico,Santa Fe,26.0,5.0,21
2/20/20,New Mexico,Santa Fe,12.0,5.0,7
2/21/20,New Mexico,Santa Fe,16.0,5.0,11
2/22/20,New Mexico,Santa Fe,17.0,5.0,12
2/23/20,New Mexico,Santa Fe,5.0,5.0,0
2/24/20,New Mexico,Santa Fe,7.0,5.0,2
2/25/20,New Mexico,Santa Fe,4.0,5.0,-1
2/26/20,New Mexico,Santa Fe,13.0,5.0,8
2/27/20,New Mexico,Santa Fe,10.0,5.0,5
2/28/20,New Mexico,Santa Fe,15.0,5.0,10
